"Article_ID","Source_Type","Database/Source","Search_Date","Search_Query","Title","Authors","Year","Journal/Conference","DOI","URL","Abstract","Document_Type","Language","Duplicate_Key","Duplicate?","Notes"
"SCOPUS-0011","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Story Weave: Multimodal Generative–interactive Narratives with Playable 2D/3D Assets","Wadmare S.K.V.","2026","International Journal of Intelligent Engineering and Systems","10.22266/ijies2026.0331.20","https://doi.org/10.22266/ijies2026.0331.20","","journal-article","en","story_weave_multimodal_generativeinteractive_narratives_with_playable_2026","","Cited by: 0"
"SCOPUS-0012","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","OccTENS: 3D Occupancy World Model via Temporal Next-Scale Prediction","Jin B.","2026","IEEE Robotics and Automation Letters","10.1109/LRA.2026.3655202","https://doi.org/10.1109/LRA.2026.3655202","In this paper, we propose OccTENS, a generative occupancy world model that enables controllable, high-fidelity long-term occupancy generation while maintaining computational efficiency. Different from visual generation, the occupancy world model must capture the fine-grained 3D geometry and dynamic evolution of the 3D scenes, posing great challenges for the generative models. Recent approaches based on autoregression (AR) have demonstrated the potential to predict vehicle movement and future occupancy scenes simultaneously from historical observations, but they typically suffer from inefficiency, temporal degradation in long-term generation and lack of controllability. To holistically address these issues, we reformulate the occupancy world model as a temporal next-scale prediction (TENS) task, which decomposes the temporal sequence modeling problem into the modeling of spatial scale-by-scale generation and temporal scene-by-scene prediction. With a TensFormer, OccTENS can effectively manage the temporal causality and spatial relationships of occupancy sequences in a flexible and scalable way. To enhance the pose controllability, we further propose a holistic pose aggregation strategy, which features a unified sequence modeling for occupancy and ego-motion. Experiments show that OccTENS outperforms the state-of-the-art method with both higher occupancy quality and faster inference time.","journal-article","en","occtens_3d_occupancy_world_model_via_temporal_2026","","Cited by: 0"
"SCOPUS-0013","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","FlowDreamer: A RGB-D World Model With Flow-Based Motion Representations for Robot Manipulation","Guo J.","2026","IEEE Robotics and Automation Letters","10.1109/LRA.2026.3653273","https://doi.org/10.1109/LRA.2026.3653273","This paper investigates training better visual world models for robot manipulation, i.e., models that can predict future visual observations by conditioning on past frames and robot actions. Specifically, we consider world models that operate on RGB-D frames (RGB-D world models). As opposed to canonical approaches that handle dynamics prediction mostly implicitly and reconcile it with visual rendering in a single model, we introduce FlowDreamer, which adopts 3D scene flow as explicit motion representations. FlowDreamer first predicts 3D scene flow from the past frame and action conditions with a U-Net, and then a diffusion model will predict the future frame utilizing the scene flow. FlowDreamer is trained end-to-end despite its modularized nature. We conduct experiments on 4 different benchmarks, covering both video prediction and visual planning tasks. The results demonstrate that FlowDreamer achieves better performance compared to other baseline RGB-D world models by 7% on semantic similarity, 11% on pixel quality, and 6% on success rate in various robot manipulation domains.","journal-article","en","flowdreamer_a_rgbd_world_model_with_flowbased_2026","","Cited by: 2"
"SCOPUS-0014","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Action-Controlled Scale-Wise Flow Matching for Embodied World Models","Wang S.","2026","IEEE Transactions on Pattern Analysis and Machine Intelligence","10.1109/TPAMI.2026.3727986","https://doi.org/10.1109/TPAMI.2026.3727986","Action-conditioned world models are useful for embodied agents only when their predicted futures remain controllable by actions and stable under long-horizon rollout. We present SAMPO++, an embodied world model that treats action-conditioned prediction as a scale-decoupled controlled dynamical system rather than as conventional action-conditioned video generation. SAMPO++ couples temporal autoregression with scale-wise flow matching in a continuous latent pyramid. A multi-scale temporal planner summarizes the latent history with scale-matched recurrent states, allowing dynamics at different resolutions to be conditioned by appropriate temporal contexts. An Action-Controlled Velocity Field (ACVF) separates action free passive drift from action-induced residual dynamics, making the action an explicit bounded control input to the flow velocity instead of a passive conditioning token. To improve cross scale consistency and closed-loop stability, SAMPO++ further uses Pyramid-Consistent RoPE (PC-RoPE) and rollout-aware training, aligning scale-wise coordinates and exposing the model to its own autoregressive prediction distribution during training. Beyond standard perceptual metrics such as FVD, PSNR, SSIM, and LPIPS, we evaluate world-model-native properties including action alignment, counterfactual accuracy, no-op residual, and rollout drift. We further study SAMPO++ as a learned simulator for visual planning and policy-level evaluation, where policies or action chunks can be rolled out and compared before execution. Experiments across action-conditioned robotic manipulation, visual planning, and model-based reinforcement learning, together with action-free driving video prediction, show that SAMPO++ improves visual prediction quality while providing stronger action alignment, counterfactual accuracy, no-op residual suppression, and long-horizon rollout consistency over strong discrete and continuous baselines. Videos and additional details are available on the project page.","journal-article","en","actioncontrolled_scalewise_flow_matching_for_embodied_world_2026","","Cited by: 0"
"SCOPUS-0015","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","OccSora: 4D Occupancy Generation Models as World Simulators for Autonomous Driving","Wang L.","2026","IEEE Transactions on Image Processing","10.1109/TIP.2026.3687468","https://doi.org/10.1109/TIP.2026.3687468","Understanding the evolution of 3D scenes is crucial for autonomous driving. While conventional methods describe scene development through individual instance motions, world models provide a generative framework for modeling overall scene dynamics. However, most existing approaches rely on autoregressive next-token prediction, which suffers from error accumulation and limited global spatiotemporal reasoning, leading to degraded long-term consistency. To address these issues, we propose a diffusion-based 4D occupancy generation model, OccSora, to simulate 3D world evolution for autonomous driving. A 4D scene tokenizer is introduced to obtain compact spatiotemporal representations and enable high-quality reconstruction of long occupancy sequences. We then train a diffusion transformer on these representations to generate 4D occupancy conditioned on trajectory prompts. Experiments on the nuScenes dataset with Occ3D annotations show that OccSora can generate 16s videos with authentic 3D layout and strong temporal consistency. With trajectory-aware 4D generation, OccSora has the potential to serve as a world simulator for autonomous driving decision-making. Project page: https://wzzheng.net/OccSora","journal-article","en","occsora_4d_occupancy_generation_models_as_world_2026","","Cited by: 1"
"SCOPUS-0016","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","OcularWorldSim: A Visual World Model for Ophthalmic Microsurgery With Sim-to-Real Transfer Learning","Chen H.","2026","IEEE Access","10.1109/ACCESS.2026.3684562","https://doi.org/10.1109/ACCESS.2026.3684562","Microsurgery involving the eye requires precise surgical techniques performed at micrometer accuracy, making it difficult to design a robotic or autonomous surgical system that will work effectively in the domain of ophthalmic microsurgery. Some advances have been made toward surgical robotics and the field of Artificial Intelligence has seen great success, however, the methods used in solving the “sim-to-real” problem, which deals with bridging the gap between the simulated training environment and clinical environment, have not made sufficient progress. In this paper, we present OcularWorldSim, a new visual world model framework for ophthalmic microsurgery that provides a means for effective “sim-to-real” learning using simulations and clinical data. The OcularWorldSim framework consists of three core innovations: 1) an Anatomically-Aware Spatiotemporal Diffusion Transformer (AA-SDiT), which learns a structurally organized representation of surgical dynamics while also maintaining the constraints of eye anatomy; 2) a Hierarchical Domain Adaptation Module (HDAM) which progressively aligns the simulated and actual surgical distributions at different levels of granularity; and 3) a Clinically-Guided Reinforcement Learning (CGRL) paradigm that incorporates expert surgical knowledge into the optimization process used for developing the policy. In the area of surgical phase recognition using CATARACTS, OcularWorldSim achieved an accuracy of 89.7% (5.8 percentage points higher than the previously best performing method) while achieving 82.4% mean Intersection-over-Union (mIoU) across CaDIS tasks (7.4 percentage points higher). Clinical validation of the predictions produced by the OcularWorldSim framework performed by three experienced ophthalmologists showed that its predictions were consistently rated as coherent and anatomically plausible, indicating a potential future application for the OcularWorldSim framework in computer-assisted intervention systems.","journal-article","en","ocularworldsim_a_visual_world_model_for_ophthalmic_2026","","Cited by: 0"
"SCOPUS-0017","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","A Trajectory-Guided Diffusion Model for Consistent and Realistic Video Synthesis in Autonomous Driving","Yu B.","2026","CMES Computer Modeling in Engineering and Sciences","10.32604/cmes.2026.076439","https://doi.org/10.32604/cmes.2026.076439","","journal-article","en","a_trajectoryguided_diffusion_model_for_consistent_and_2026","","Cited by: 1"
"SCOPUS-0018","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Latent Prediction-Based Generative Semantic Communication for Video Transmission in Wireless Networks","Lokumarambage M.","2026","IEEE Open Journal of the Communications Society","10.1109/OJCOMS.2026.3684230","https://doi.org/10.1109/OJCOMS.2026.3684230","The increasing dominance of video traffic in intelligent sensing and control applications introduces a major challenge to the capacity limits of modern wireless networks. Classical information theory defines fixed physical boundaries on channel capacity, beyond which further improvement requires rethinking what information is transmitted. Semantic communication (SemCom) bridges this by only sending the semantics of the intended message. This paper presents a SemCom framework that leverages latent-space procedural video prediction with world-model-guided temporal dynamics. Instead of transmitting pixel data, the transmitter encodes high-level semantic representations of context frames and sends them through the physical channel. A temporal transformer predicts future latent states at the receiver. The framework jointly optimizes perceptual, adversarial, and temporal objectives to preserve both visual quality and trajectory consistency under channel impairments. Experiments conducted on video sequences of the BAIR robot pushing dataset demonstrate that the proposed method achieves lower normalized endpoint and velocity errors compared to learned baseline real-time intermediate flow estimation (RIFE) + better portable graphics (BPG) with reduced bit-rate compared to traditional codecs. The results indicate that incorporating temporal dynamics as semantics into the communication process enables efficient and anticipatory video transmission suitable for applications such as tele-robotic, underwater, and autonomous systems.","journal-article","en","latent_predictionbased_generative_semantic_communication_for_video_2026","","Cited by: 1"
"SCOPUS-0019","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","FlowVLA: Visual Chain of Thought-Based Motion Reasoning for Vision-Language-Action Models","Zhong Z.","2026","IEEE Transactions on Robotics","10.1109/TRO.2026.3732824","https://doi.org/10.1109/TRO.2026.3732824","Many Vision-Language-Action (VLA) models are built upon an internal world model trained via next-frame prediction ``$v_t \rightarrow v_{t+1}$''. However, this paradigm attempts to predict the future frame's appearance directly, without explicitly reasoning about the underlying dynamics. \textbf{This lack of an explicit motion reasoning step} often leads to physically implausible visual forecasts and inefficient policy learning. To address this limitation, we introduce the \textbf{Visual Chain of Thought (Visual CoT)}, a paradigm that compels the model to first reason about \textbf{motion dynamics} before generating the future frame. We instantiate this paradigm by proposing \textbf{FlowVLA}, an autoregressive Transformer that explicitly materializes this reasoning process as ``$v_t \rightarrow f_t \rightarrow v_{t+1}$'', where $f_t$ is an intermediate optical flow prediction that inherently encodes motion. By forcing the model to first follow the motion plan encoded by $f_t$, this process inherently \textbf{aligns the pre-training objective of dynamics prediction with the downstream task of action generation.} We conduct experiments on challenging robotics manipulation benchmarks, as well as real-robot evaluations. Our FlowVLA not only generates \textbf{more coherent and physically plausible visual predictions}, but also achieves state-of-the-art policy performance with \textbf{substantially improved sample efficiency}, pointing toward a more principled foundation for world modeling in VLAs. Project page: https://irpn-lab.github.io/FlowVLA/","journal-article","en","flowvla_visual_chain_of_thoughtbased_motion_reasoning_2026","","Cited by: 0"
"SCOPUS-0020","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Mitigating Covariate Shift in Offline Imitation Learning via Trajectory Synthesis","Wang S.","2026","IEEE Transactions on Automation Science and Engineering","10.1109/TASE.2026.3729780","https://doi.org/10.1109/TASE.2026.3729780","Offline imitation learning (IL) is a practical route to embodied policy learning when online exploration is unsafe, expensive, or unavailable. Its main limitation is the closed-loop covariate shift: a policy trained only on fixed demonstrations can enter states outside the expert support, where behavioral cloning provides no recovery supervision and small errors compound. We propose Synthetic Imitation Learning (SynIL), an offline IL framework that augments demonstrations with synthetic recovery trajectories rather than only filtering or reweighting logged data. SynIL uses generative dynamics models to enlarge the training distribution around failure-prone states and retains transitions whose successor states move back toward the expert state manifold. In low-dimensional benchmarks, SynIL trains a lightweight latent world model to imagine short-horizon rollouts from suboptimal states and uses a positive-unlabeled state discriminator to assign proxy rewards without access to task rewards. In high-dimensional robot manipulation, SynIL instantiates the same principle with a training-free visual synthesis pipeline that combines pretrained video generation, segmentation, point tracking, and monocular depth estimation to recover image-action trajectories. Experiments on 15 D4RL tasks show that SynIL achieves first- or second-place performance on 8 tasks across navigation, locomotion, and manipulation. Real-world UR5 experiments improve the average success rate by 17.5% over behavior cloning, indicating that synthetic recovery data can improve robustness without online environment interaction. Note to Practitioners—This paper addresses a common deployment setting in embodied robot learning: a practitioner has a small set of successful demonstrations and a larger set of imperfect logs, failed attempts, and/or human corrections. We use expert or perfect demonstrations to denote successful task executions; the key issue is not the label itself, but the scarcity of such reliable recovery supervision. The practical message is that imperfect trials should not be treated as useless data. They often contain precisely the off-manifold states that a deployed policy will encounter after making a small mistake. SynIL turns these states into training signal by synthesizing short trajectories that move back toward successful behavior. In low-dimensional tasks, this is achieved with a learned latent world model; in visual manipulation, it is achieved with pretrained video generation and geometric post-processing. Since all synthesis is performed offline, the deployed policy has the same inference-time cost as the base imitation learner. For industrial manipulation, warehouse automation, laboratory robotics, and other safety-sensitive domains, SynIL reduces the need to collect many additional expert demonstrations. The approach is most useful when imperfect data contain meaningful partial attempts rather than arbitrary noise, and when generated trajectories can be anchored to real observations or filtered by an expert-aligned quality signal.","journal-article","en","mitigating_covariate_shift_in_offline_imitation_learning_2026","","Cited by: 0"
"SCOPUS-0021","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Semantic Communications With World Models","Jiang P.","2026","IEEE Transactions on Communications","10.1109/TCOMM.2026.3714287","https://doi.org/10.1109/TCOMM.2026.3714287","Semantic communication is a promising technique for emerging wireless applications, which reduces transmission overhead by transmitting only task-relevant features instead of raw data. However, existing methods struggle under extremely low bandwidth and varying channel conditions, where corrupted or missing semantics lead to severe reconstruction errors. To resolve this difficulty, we propose a world foundation model (WFM)-aided semantic video transmission framework that leverages the predictive capability of WFMs to generate future frames based on the current frame and textual guidance. This design allows transmissions to be omitted when predictions remain reliable, thereby saving bandwidth. Through WFM’s prediction, the key semantics are preserved, yet minor prediction errors tend to amplify over time. To mitigate issue, a lightweight depth-based feedback module is introduced to determine whether transmission of the current frame is needed. Apart from transmitting the entire frame, a segmentation-assisted partial transmission method is proposed to repair degraded frames, which can further balance performance and bandwidth cost. Furthermore, an active transmission strategy is developed for mobile scenarios by exploiting camera trajectory information and proactively scheduling transmissions before channel quality deteriorates. Simulation results show that the proposed framework significantly reduces transmission overhead while maintaining task performances across varying scenarios and channel conditions.","journal-article","en","semantic_communications_with_world_models_2026","","Cited by: 0"
"SCOPUS-0022","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Progress in audio-driven digital human technologies","Li W.","2026","Journal of Image and Graphics","10.11834/jig.260103","https://doi.org/10.11834/jig.260103","","journal-article","en","progress_in_audiodriven_digital_human_technologies_2026","","Cited by: 0"
"SCOPUS-0023","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Cross-modal 3D Generation: principles, methods, and recent advances","Chen Z.","2026","Journal of Image and Graphics","10.11834/jig.250655","https://doi.org/10.11834/jig.250655","","journal-article","en","crossmodal_3d_generation_principles_methods_and_recent_2026","","Cited by: 0"
"SCOPUS-0024","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Trajectory planning for autonomous driving: a survey","Li C.","2026","Journal of Image and Graphics","10.11834/jig.240774","https://doi.org/10.11834/jig.240774","","journal-article","en","trajectory_planning_for_autonomous_driving_a_survey_2026","","Cited by: 0"
"SCOPUS-0025","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Survey on intelligent generation of traffic data towards advanced smart driving: models, systems, and evaluation","Zhao Y.","2026","Journal of Image and Graphics","10.11834/jig.250644","https://doi.org/10.11834/jig.250644","","journal-article","en","survey_on_intelligent_generation_of_traffic_data_2026","","Cited by: 0"
"SCOPUS-0026","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Foundation Models in Autonomous Driving: A Survey on Scenario Generation and Scenario Analysis","Gao Y.","2026","IEEE Open Journal of Intelligent Transportation Systems","10.1109/OJITS.2026.3660686","https://doi.org/10.1109/OJITS.2026.3660686","For autonomous vehicles, safe navigation in complex environments depends on handling a broad range of diverse and rare driving scenarios. Simulation- and scenario-based testing have emerged as key approaches to development and validation of autonomous driving systems. Traditional scenario generation relies on rule-based systems, knowledge-driven models, and data-driven synthesis, often producing limited diversity and unrealistic safety-critical cases. With the emergence of foundation models, which represent a new generation of pre-trained, general-purpose AI models, developers can process heterogeneous inputs (e.g., natural language, sensor data, HD maps, and control actions), enabling the synthesis and interpretation of complex driving scenarios. In this paper, we conduct a survey about the application of foundation models for scenario generation and scenario analysis in autonomous driving (as of May 2025). Our survey presents a unified taxonomy that includes large language models, vision-language models, multimodal large language models, diffusion models, and world models for the generation and analysis of autonomous driving scenarios. In addition, we review the methodologies, open-source datasets, simulation platforms, and benchmark challenges, and we examine the evaluation metrics tailored explicitly to scenario generation and analysis. Finally, the survey concludes by highlighting the open challenges and research questions, and outlining promising future research directions. All reviewed papers are listed in a continuously maintained repository, which contains supplementary materials and is available at https://github.com/TUM-AVS/FM-for-Scenario-Generation-Analysis.","journal-article","en","foundation_models_in_autonomous_driving_a_survey_2026","","Cited by: 15"
"SCOPUS-0027","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","World model-based end-to-end scene generation for accident anticipation in autonomous driving","Guan Y.","2025","Communications Engineering","10.1038/s44172-025-00474-7","https://doi.org/10.1038/s44172-025-00474-7","Reliable anticipation of traffic accidents is essential for advancing autonomous driving systems. However, this objective is limited by two fundamental challenges: the scarcity of diverse, high-quality training data and the frequent absence of crucial object-level cues due to environmental disruptions or sensor deficiencies. To tackle these issues, we propose a comprehensive framework combining generative scene augmentation with adaptive temporal reasoning. Specifically, we develop a video generation pipeline that utilizes a world model guided by domain-informed prompts to create high-resolution, statistically consistent driving scenarios, particularly enriching the coverage of edge cases and complex interactions. In parallel, we construct a dynamic prediction model that encodes spatio-temporal relationships through strengthened graph convolutions and dilated temporal operators, effectively addressing data incompleteness and transient visual noise. Furthermore, we release a new benchmark dataset designed to better capture diverse real-world driving risks. Extensive experiments on public and newly released datasets confirm that our framework enhances both the accuracy and lead time of accident anticipation, offering a robust solution to current data and modeling limitations in safety-critical autonomous driving applications. Yanchen Guan and colleagues propose a framework that improves traffic accident anticipation by combining synthetic video generation with dynamic spatio-temporal modeling. This approach enhances prediction accuracy and robustness under data scarcity and visual noise.","journal-article","en","world_modelbased_endtoend_scene_generation_for_accident_2025","","Cited by: 4"
"SCOPUS-0028","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","A survey of visual intelligence development","Wei Y.","2025","Beijing Jiaotong Daxue Xuebao Journal of Beijing Jiaotong University","10.11860/j.issn.1673-0291.20250133","https://doi.org/10.11860/j.issn.1673-0291.20250133","","journal-article","en","a_survey_of_visual_intelligence_development_2025","","Cited by: 1"
"SCOPUS-0029","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Research trends and major developments in 3D vision in 2024","Liu Y.","2025","Journal of Image and Graphics","10.11834/jig.250057","https://doi.org/10.11834/jig.250057","","journal-article","en","research_trends_and_major_developments_in_3d_2025","","Cited by: 4"
"SCOPUS-0030","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","FusDreamer: Label-Efficient Remote Sensing World Model for Multimodal Data Classification","Wang J.","2025","IEEE Transactions on Geoscience and Remote Sensing","10.1109/TGRS.2025.3554862","https://doi.org/10.1109/TGRS.2025.3554862","World models significantly enhance hierarchical understanding, improving data integration and learning efficiency. To explore the potential of the world model in the remote sensing (RS) field, this article proposes a label-efficient RS world model for multimodal data fusion (FusDreamer). The FusDreamer uses the world model as a unified representation container to abstract common and high-level knowledge, promoting interactions across different types of data, that is, hyperspectral (HSI), light detection and ranging (LiDAR), and text data. Initially, a new latent-spatial multimodal generation (LaMG) paradigm is utilized for its exceptional information integration and detail retention capabilities. Subsequently, an open-world knowledge-guided consistency projection (OK-CP) module incorporates prompt representations for visually described objects and aligns language-visual features through contrastive learning. In this way, the domain gap can be bridged by fine-tuning the pre-trained world models with limited samples. Finally, an end-to-end multitask combinatorial optimization (MuCO) strategy can capture slight feature bias and constrain the diffusion process in a collaboratively learnable direction. Experiments conducted on four typical datasets indicate the effectiveness and advantages of the proposed FusDreamer. The corresponding code will be released at https://github.com/Cimy-wang/FusDreamer.","journal-article","en","fusdreamer_labelefficient_remote_sensing_world_model_for_2025","","Cited by: 31"
"SCOPUS-0031","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Proprioception-conditioned Visual Scene Generation for Robot World Modeling via Contrastive Learning and Diffusion","Kim S.H.","2025","Journal of Institute of Control Robotics and Systems","10.5302/J.ICROS.2025.25.0050","https://doi.org/10.5302/J.ICROS.2025.25.0050","","journal-article","en","proprioceptionconditioned_visual_scene_generation_for_robot_world_2025","","Cited by: 0"
"SCOPUS-0032","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","A Survey on Future Frame Synthesis: Bridging Deterministic and Generative Approaches","Ming R.","2025","Transactions on Machine Learning Research","","","","journal-article","en","a_survey_on_future_frame_synthesis_bridging_2025","","Cited by: 0"
"SCOPUS-0033","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","MetaEarth: A Generative Foundation Model for Global-Scale Remote Sensing Image Generation","Yu Z.","2025","IEEE Transactions on Pattern Analysis and Machine Intelligence","10.1109/TPAMI.2024.3507010","https://doi.org/10.1109/TPAMI.2024.3507010","The recent advancement of generative foundational models has ushered in a new era of image generation in the realm of natural images, revolutionizing art design, entertainment, environment simulation, and beyond. Despite producing high-quality samples, existing methods are constrained to generating images of scenes at a limited scale. In this paper, we present MetaEarth - a generative foundation model that breaks the barrier by scaling image generation to a global level, exploring the creation of worldwide, multi-resolution, unbounded, and virtually limitless remote sensing images. In MetaEarth, we propose a resolution-guided self-cascading generative framework, which enables the generating of images at any region with a wide range of geographical resolutions. To achieve unbounded and arbitrary-sized image generation, we design a novel noise sampling strategy for denoising diffusion models by analyzing the generation conditions and initial noise. To train MetaEarth, we construct a large dataset comprising multi-resolution optical remote sensing images with geographical information. Experiments have demonstrated the powerful capabilities of our method in generating global-scale images. Additionally, the MetaEarth serves as a data engine that can provide high-quality and rich training data for downstream tasks. Our model opens up new possibilities for constructing generative world models by simulating Earthâs visuals from an innovative overhead perspective.","journal-article","en","metaearth_a_generative_foundation_model_for_globalscale_2025","","Cited by: 45"
"SCOPUS-0034","API","Scopus","2026-09-22","TITLE-ABS-KEY((""world model"" OR ""world models"") AND (""video"" OR ""visual"") AND (""JEPA"" OR ""generative"" OR ""diffusion"" OR ""autoregressive"")) AND PUBYEAR > 2017 AND DOCTYPE(ar)","Modeling Interactions between Autonomous Agents in a Multi-Agent Self-Awareness Architecture","Alemaw A.S.","2025","IEEE Transactions on Multimedia","10.1109/TMM.2025.3543110","https://doi.org/10.1109/TMM.2025.3543110","Learning from experience is a fundamental capability of intelligent agents. Autonomous systems rely on sensors that provide data about the environment and internal situations to their perception systems for learning and inference mechanisms. These systems can also learn Self-Aware and Situation-Aware generative modules from these data to localize themselves and interact with the environment. In this paper, we propose a self-aware cognitive architecture capable to perform tasks where the interactions between the self-state of an agent and the surrounding environment are explicitly and dynamically represented. We specifically develop a Deep Learning (DL) based Self-Aware interaction model, empowered by learning from Multi-Modal Perception (MMP) and World Models using multi-sensory data in a novel Multi-Agent Self-Awareness Architecture (MASAA). Two sub-modules are developed, the Situation Model (SM) and the First-Person model (FPM), that address different and interrelated aspects of the World Model (WM). The MMP model, instead, aims at learning the mapping of different sensory perceptions into Exteroceptive (EI) and Proprioceptive (PI) latent information. The WM then uses the learned MMP model as experience to predict dynamic self-behaviors and interaction patterns within the experienced environment. WM and MMP Models are learned in a data-driven way, starting from the lower-dimensional odometry data used to guide the learning of higher-dimensional video data, thus generating coupled Generalized State Hierarchical Dynamic Bayesian Networks (GS-HDBNs). We test our model on KITTI, CARLA, and iCab datasets, achieving high performance and a low average localization error (RMSE) of 2.897%, when considering two interacting agents.","journal-article","en","modeling_interactions_between_autonomous_agents_in_a_2025","","Cited by: 10"
