Article_ID,Source_Type,Database/Source,Search_Date,Search_Query,Title,Authors,Year,Journal/Conference,DOI,URL,Abstract,Document_Type,Language,Duplicate_Key,Duplicate?,Notes
OA-0572,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),"GPT-3: Its Nature, Scope, Limits, and Consequences",Luciano Floridi; Massimo Chiriatti,2020,Minds and Machines,10.1007/s11023-020-09548-1,https://doi.org/10.1007/s11023-020-09548-1,"Abstract In this commentary, we discuss the nature of reversible and irreversible questions, that is, questions that may enable one to identify the nature of the source of their answers. We then introduce GPT-3, a third-generation, autoregressive language model that uses deep learning to produce human-like texts, and use the previous distinction to analyse it. We expand the analysis to present three tests based on mathematical, semantic (that is, the Turing Test), and ethical questions and show that GPT-3 is not designed to pass any of them. This is a reminder that GPT-3 does not do what it is not supposed to do, and that any interpretation of GPT-3 as the beginning of the emergence of a general form of artificial intelligence is merely uninformed science fiction. We conclude by outlining some of the significant consequences of the industrialisation of automatic and cheap production of good, semantic artefacts.",article,en,gpt3_its_nature_scope_limits_and_consequences_2020,,Citations: 2380
OA-0573,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Vision Transformer and Deep Sequence Learning for Human Activity Recognition in Surveillance Videos,Altaf Hussain; Tanveer Hussain; Waseem Ullah; Sung Wook Baik,2022,Computational Intelligence and Neuroscience,10.1155/2022/3454167,https://doi.org/10.1155/2022/3454167,"Human Activity Recognition is an active research area with several Convolutional Neural Network (CNN) based features extraction and classification methods employed for surveillance and other applications. However, accurate identification of HAR from a sequence of frames is a challenging task due to cluttered background, different viewpoints, low resolution, and partial occlusion. Current CNN-based techniques use large-scale computational classifiers along with convolutional operators having local receptive fields, limiting their performance to capture long-range temporal information. Therefore, in this work, we introduce a convolution-free approach for accurate HAR, which overcomes the above-mentioned problems and accurately encodes relative spatial information. In the proposed framework, the frame-level features are extracted via pretrained Vision Transformer; next, these features are passed to multilayer long short-term memory to capture the long-range dependencies of the actions in the surveillance videos. To validate the performance of the proposed framework, we carried out extensive experiments on UCF50 and HMDB51 benchmark HAR datasets and improved accuracy by 0.944% and 1.414%, respectively, when compared to state-of-the-art deep models.",article,en,vision_transformer_and_deep_sequence_learning_for_2022,,Citations: 100
OA-0574,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Transformers in computational visual media: A survey,Yifan Xu; Huapeng Wei; Minxuan Lin; Yingying Deng; Kekai Sheng; Mengdan Zhang; Fan Tang; Weiming Dong; Feiyue Huang; Changsheng Xu,2021,Computational Visual Media,10.1007/s41095-021-0247-3,https://doi.org/10.1007/s41095-021-0247-3,"Transformers, the dominant architecture for natural language processing, have also recently attracted much attention from computational visual media researchers due to their capacity for long-range representation and high performance. Transformers are sequence-to-sequence models, which use a self-attention mechanism rather than the RNN sequential structure. Thus, such models can be trained in parallel and can represent global information. This study comprehensively surveys recent visual transformer works. We categorize them according to task scenario: backbone design, high-level vision, low-level vision and generation, and multimodal learning. Their key ideas are also analyzed. Differing from previous surveys, we mainly focus on visual transformer methods in low-level vision and generation. The latest works on backbone design are also reviewed in detail. For ease of understanding, we precisely describe the main contributions of the latest works in the form of tables. As well as giving quantitative comparisons, we also present image results for low-level vision and generation tasks. Computational costs and source code links for various important works are also given in this survey to assist further development.",article,en,transformers_in_computational_visual_media_a_survey_2021,,Citations: 140
OA-0575,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Transformer Meets Remote Sensing Video Detection and Tracking: A Comprehensive Survey,Licheng Jiao; Xin Zhang; Xu Liu; Fang Liu; Shuyuan Yang; Wenping Ma; Lingling Li; Puhua Chen; Zhixi Feng; Yuwei Guo; Xu Tang; Biao Hou; Xiangrong Zhang; Jing Bai; Dou Quan; Junpeng Zhang,2023,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,10.1109/jstars.2023.3289293,https://doi.org/10.1109/jstars.2023.3289293,"Transformer has shown excellent performance in remote sensing field with long-range modeling capabilities. Remote sensing video (RSV) moving object detection and tracking play indispensable roles in military activities as well as urban monitoring. However, transformers in these fields are still at the exploratory stage. In this survey, we comprehensively summarize the research prospects of transformers in RSV moving object detection and tracking. The core designs of remote sensing transformers and advanced transformers are first analyzed. It mainly includes the attention mechanism evolution for specific tasks, the fitting ability design of input mapping, diverse feature representation, model optimization, etc. The architectural characteristics of RSV detection and tracking are then described across two aspects. One is moving object detection for motion-based traditional background subtractions and appearance-based deep learning models. The other is object tracking for single and multi-targets. The research difficulties mainly include the blurred foreground in RSV data, the irregular objects movement in traditional background subtraction and the severe objects occlusion in object tracking. Following that, the potential significance of transformers is discussed according to some thorny problems in RSV. Finally, we summarize ten open challenges of transformers in RSV, which may be used as a reference for promoting future research.",article,en,transformer_meets_remote_sensing_video_detection_and_2023,,Citations: 63
OA-0576,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),"A Survey on Efficient Vision Transformers: Algorithms, Techniques, and Performance Benchmarking",Lorenzo Papa; Paolo Russo; Irene Amerini; Luping Zhou,2024,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/tpami.2024.3392941,https://doi.org/10.1109/tpami.2024.3392941,"Vision Transformer (ViT) architectures are becoming increasingly popular and widely employed to tackle computer vision applications. Their main feature is the capacity to extract global information through the self-attention mechanism, outperforming earlier convolutional neural networks. However, ViT deployment and performance have grown steadily with their size, number of trainable parameters, and operations. Furthermore, self-attention's computational and memory cost quadratically increases with the image resolution. Generally speaking, it is challenging to employ these architectures in real-world applications due to many hardware and environmental restrictions, such as processing and computational capabilities. Therefore, this survey investigates the most efficient methodologies to ensure sub-optimal estimation performances. More in detail, four efficient categories will be analyzed: compact architecture, pruning, knowledge distillation, and quantization strategies. Moreover, a new metric called Efficient Error Rate has been introduced in order to normalize and compare models' features that affect hardware devices at inference time, such as the number of parameters, bits, FLOPs, and model size. Summarizing, this paper first mathematically defines the strategies used to make Vision Transformer efficient, describes and discusses state-of-the-art methodologies, and analyzes their performances over different application scenarios. Toward the end of this paper, we also discuss open challenges and promising research directions.",article,en,a_survey_on_efficient_vision_transformers_algorithms_2024,,Citations: 133
OA-0577,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Neural Architecture Search for Transformers: A Survey,Krishna Teja Chitty-Venkata; Murali Emani; Venkatram Vishwanath; Arun K. Somani,2022,IEEE Access,10.1109/access.2022.3212767,https://doi.org/10.1109/access.2022.3212767,"Transformer-based Deep Neural Network architectures have gained tremendous interest due to their effectiveness in various applications across Natural Language Processing (NLP) and Computer Vision (CV) domains. These models are the de facto choice in several language tasks, such as Sentiment Analysis and Text Summarization, replacing Long Short Term Memory (LSTM) model. Vision Transformers (ViTs) have shown better model performance than traditional Convolutional Neural Networks (CNNs) in vision applications while requiring significantly fewer parameters and training time. The design pipeline of a neural architecture for a given task and dataset is extremely challenging as it requires expertise in several interdisciplinary areas such as signal processing, image processing, optimization and allied fields. Neural Architecture Search (NAS) is a promising technique to automate the architectural design process of a Neural Network in a data-driven way using Machine Learning (ML) methods. The search method explores several architectures without requiring significant human effort, and the searched models outperform the manually built networks. In this paper, we review Neural Architecture Search techniques, targeting the Transformer model and its family of architectures such as Bidirectional Encoder Representations from Transformers (BERT) and Vision Transformers. We provide an in-depth literature review of approximately 50 state-of-the-art Neural Architecture Search methods and explore future directions in this fast-evolving class of problems.",article,en,neural_architecture_search_for_transformers_a_survey_2022,,Citations: 110
OA-0578,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Modeling air quality PM2.5 forecasting using deep sparse attention-based transformer networks,Zhenyu Zhang; Shiqing Zhang,2023,International Journal of Environmental Science and Technology,10.1007/s13762-023-04900-1,https://doi.org/10.1007/s13762-023-04900-1,"Abstract Air quality forecasting is of great importance in environmental protection, government decision-making, people's daily health, etc. Existing research methods have failed to effectively modeling long-term and complex relationships in time series PM2.5 data and exhibited low precision in long-term prediction. To address this issue, in this paper a new lightweight deep learning model using sparse attention-based Transformer networks (STN) consisting of encoder and decoder layers, in which a multi-head sparse attention mechanism is adopted to reduce the time complexity, is proposed to learn long-term dependencies and complex relationships from time series PM2.5 data for modeling air quality forecasting. Extensive experiments on two real-world datasets in China, i.e ., Beijing PM2.5 dataset and Taizhou PM2.5 dataset, show that our proposed method not only has relatively small time complexity, but also outperforms state-of-the-art methods, demonstrating the effectiveness of the proposed STN method on both short-term and long-term air quality prediction tasks. In particular, on singe-step PM2.5 forecasting tasks our proposed method achieves R 2 of 0.937 and reduces RMSE to 19.04 µg/m 3 and MAE to 11.13 µg/m 3 on Beijing PM2.5 dataset. Also, our proposed method obtains R 2 of 0.924 and reduces RMSE to 5.79 µg/m 3 and MAE to 3.76 µg/m 3 on Taizhou PM2.5 dataset. For long-term time step prediction, our proposed method still performs best among all used methods on multi-step PM2.5 forecasting results for the next 6, 12, 24, and 48 h on two real-world datasets.",article,en,modeling_air_quality_pm25_forecasting_using_deep_2023,,Citations: 87
OA-0579,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Advanced hybrid LSTM-transformer architecture for real-time multi-task prediction in engineering systems,Kaiwen Cao; Ting Zhang; Jueqiao Huang,2024,Scientific Reports,10.1038/s41598-024-55483-x,https://doi.org/10.1038/s41598-024-55483-x,"In the field of engineering systems-particularly in underground drilling and green stormwater management-real-time predictions are vital for enhancing operational performance, ensuring safety, and increasing efficiency. Addressing this niche, our study introduces a novel LSTM-transformer hybrid architecture, uniquely specialized for multi-task real-time predictions. Building on advancements in attention mechanisms and sequence modeling, our model integrates the core strengths of LSTM and Transformer architectures, offering a superior alternative to traditional predictive models. Further enriched with online learning, our architecture dynamically adapts to variable operational conditions and continuously incorporates new field data. Utilizing knowledge distillation techniques, we efficiently transfer insights from larger, pretrained networks, thereby achieving high predictive accuracy without sacrificing computational resources. Rigorous experiments on sector-specific engineering datasets validate the robustness and effectiveness of our approach. Notably, our model exhibits clear advantages over existing methods in terms of predictive accuracy, real-time adaptability, and computational efficiency. This work contributes a pioneering predictive framework for targeted engineering applications, offering actionable insights into.",article,en,advanced_hybrid_lstmtransformer_architecture_for_realtime_multitask_2024,,Citations: 160
OA-0580,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Quantum-inspired multimodal fusion for video sentiment analysis,Qiuchi Li; Dimitris Gkoumas; Christina Lioma; Massimo Melucci,2020,Information Fusion,10.1016/j.inffus.2020.08.006,https://doi.org/10.1016/j.inffus.2020.08.006,,article,en,quantuminspired_multimodal_fusion_for_video_sentiment_analysis_2020,,Citations: 141
OA-0581,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),"Efficient Deep Learning: A Survey on Making Deep Learning Models Smaller, Faster, and Better",Gaurav Menghani,2023,ACM Computing Surveys,10.1145/3578938,https://doi.org/10.1145/3578938,"Deep learning has revolutionized the fields of computer vision, natural language understanding, speech recognition, information retrieval, and more. However, with the progressive improvements in deep learning models, their number of parameters, latency, and resources required to train, among others, have all increased significantly. Consequently, it has become important to pay attention to these footprint metrics of a model as well, not just its quality. We present and motivate the problem of efficiency in deep learning, followed by a thorough survey of the five core areas of model efficiency (spanning modeling techniques, infrastructure, and hardware) and the seminal work there. We also present an experiment-based guide along with code for practitioners to optimize their model training and deployment. We believe this is the first comprehensive survey in the efficient deep learning space that covers the landscape of model efficiency from modeling techniques to hardware support. It is our hope that this survey would provide readers with the mental model and the necessary understanding of the field to apply generic efficiency techniques to immediately get significant improvements, and also equip them with ideas for further research and experimentation to achieve additional gains.",article,en,efficient_deep_learning_a_survey_on_making_2023,,Citations: 568
OA-0582,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),An enhanced speech emotion recognition using vision transformer,Samson Akinpelu; Serestina Viriri; Adekanmi Adeyinka Adegun,2024,Scientific Reports,10.1038/s41598-024-63776-4,https://doi.org/10.1038/s41598-024-63776-4,"In human-computer interaction systems, speech emotion recognition (SER) plays a crucial role because it enables computers to understand and react to users' emotions. In the past, SER has significantly emphasised acoustic properties extracted from speech signals. The use of visual signals for enhancing SER performance, however, has been made possible by recent developments in deep learning and computer vision. This work utilizes a lightweight Vision Transformer (ViT) model to propose a novel method for improving speech emotion recognition. We leverage the ViT model's capabilities to capture spatial dependencies and high-level features in images which are adequate indicators of emotional states from mel spectrogram input fed into the model. To determine the efficiency of our proposed approach, we conduct a comprehensive experiment on two benchmark speech emotion datasets, the Toronto English Speech Set (TESS) and the Berlin Emotional Database (EMODB). The results of our extensive experiment demonstrate a considerable improvement in speech emotion recognition accuracy attesting to its generalizability as it achieved 98%, 91%, and 93% (TESS-EMODB) accuracy respectively on the datasets. The outcomes of the comparative experiment show that the non-overlapping patch-based feature extraction method substantially improves the discipline of speech emotion recognition. Our research indicates the potential for integrating vision transformer models into SER systems, opening up fresh opportunities for real-world applications requiring accurate emotion recognition from speech compared with other state-of-the-art techniques.",article,en,an_enhanced_speech_emotion_recognition_using_vision_2024,,Citations: 78
OA-0583,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Cross-Domain Sentiment Classification With Bidirectional Contextualized Transformer Language Models,Batsergelen Myagmar; Jie Li; Shigetomo Kimura,2019,IEEE Access,10.1109/access.2019.2952360,https://doi.org/10.1109/access.2019.2952360,"Cross-domain sentiment classification is an important Natural Language Processing (NLP) task that aims at leveraging knowledge obtained from a source domain to train a high-performance learner for sentiment classification on a target domain. Existing transfer learning methods applied on cross-domain sentiment classification mostly focus on inducing a low-dimensional feature representation shared across domains based on pivots and non-pivots, which is still a low-level representation of sequence data. Recently, there have been great progress in the NLP literature in developing high-level representation language models based on Transformer architecture, which are pre-trained on large text corpus and fine-tuned for specific task with an additional layer on top. Among such language models, the bidirectional contextualized Transformer language models of BERT and XLNet have greatly impacted NLP research field. In this paper, we fine-tune BERT and XLNet for the cross-domain sentiment classification. We then explore their transferability in the context of cross-domain sentiment classification through in-depth analysis of two models' performances and update the state-of-the-arts with a significant margin of improvement. Our results show that such bidirectional contextualized language models outperform the previous state-of-the-arts methods for cross-domain sentiment classification while using up to 120 times less data.",article,en,crossdomain_sentiment_classification_with_bidirectional_contextualized_transformer_2019,,Citations: 58
OA-0584,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),A vision transformer for emphysema classification using CT images,Yanan Wu; Shouliang Qi; Yu Sun; Shuyue Xia; Yudong Yao; Wei Qian,2021,Physics in Medicine and Biology,10.1088/1361-6560/ac3dc8,https://doi.org/10.1088/1361-6560/ac3dc8,"Abstract Objective . Emphysema is characterized by the destruction and permanent enlargement of the alveoli in the lung. According to visual CT appearance, emphysema can be divided into three subtypes: centrilobular emphysema (CLE), panlobular emphysema (PLE), and paraseptal emphysema (PSE). Automating emphysema classification can help precisely determine the patterns of lung destruction and provide a quantitative evaluation. Approach . We propose a vision transformer (ViT) model to classify the emphysema subtypes via CT images. First, large patches (61 × 61) are cropped from CT images which contain the area of normal lung parenchyma, CLE, PLE, and PSE. After resizing, the large patch is divided into small patches and these small patches are converted to a sequence of patch embeddings by flattening and linear embedding. A class embedding is concatenated to the patch embedding, and the positional embedding is added to the resulting embeddings described above. Then, the obtained embedding is fed into the transformer encoder blocks to generate the final representation. Finally, the learnable class embedding is fed to a softmax layer to classify the emphysema. Main results . To overcome the lack of massive data, the transformer encoder blocks (pre-trained on ImageNet) are transferred and fine-tuned in our ViT model. The average accuracy of the pre-trained ViT model achieves 95.95% in our lab’s own dataset, which is higher than that of AlexNet, Inception-V3, MobileNet-V2, ResNet34, and ResNet50. Meanwhile, the pre-trained ViT model outperforms the ViT model without the pre-training. The accuracy of our pre-trained ViT model is higher than or comparable to that by available methods for the public dataset. Significance . The results demonstrated that the proposed ViT model can accurately classify the subtypes of emphysema using CT images. The ViT model can help make an effective computer-aided diagnosis of emphysema, and the ViT method can be extended to other medical applications.",article,en,a_vision_transformer_for_emphysema_classification_using_2021,,Citations: 83
OA-0585,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),A Survey of Text Classification With Transformers: How Wide? How Large? How Long? How Accurate? How Expensive? How Safe?,John Fields; Kevin Chovanec; Praveen Madiraju,2024,IEEE Access,10.1109/access.2024.3349952,https://doi.org/10.1109/access.2024.3349952,"Text classification is a basic task in natural language processing (NLP) with applications from sentiment analysis to question-answering with chat bots. In recent years, transformer-based models have emerged as the prevailing framework in NLP, demonstrating excellent results across many benchmarks. This paper recommends an expanded taxonomy of applications and provides a review of the performance of different models across these applications. The use of traditional research techniques plus co-citation and bibliographic coupling provides a comprehensive view of the current and past research in this area. The study begins by providing an overview of the history of transformer-based models with an emphasis on recent large language models (LLM). Next, uni-modal (text only) inputs and the emerging area of multi-modal classification are discussed to provide a comparison of current and emerging research in this area. Gaps are highlighted in the use of multi-modal text/numeric/columnar data and recommendations for future research are provided. Finally, the length of text input variables (tokens) is reviewed to explore the evolution from short-text to longer document applications. Furthermore, the accuracy on 358 datasets across 20 applications is reviewed and unexpected results emerge which show that LLMs are not always the most accurate or least expensive option. In addition to model performance, the safety implications of transformer-based models are reviewed, and a summary of issues related to ethics, bias, social implications, and copyright are explored.",article,en,a_survey_of_text_classification_with_transformers_2024,,Citations: 143
OA-0586,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Is text preprocessing still worth the time? A comparative survey on the influence of popular preprocessing methods on Transformers and traditional classifiers,Marco Siino; Ilenia Tinnirello; Marco La Cascia,2023,Information Systems,10.1016/j.is.2023.102342,https://doi.org/10.1016/j.is.2023.102342,"With the advent of the modern pre-trained Transformers, the text preprocessing has started to be neglected and not specificly addressed in recent NLP literature. However, both from a linguistic and from a computer science point of view, we believe that even when using modern Transformers, text preprocessing can significantly impact on the performance of a classification model. We want to investigate and compare, through this study, how preprocessing impacts on the Text Classification (TC) performance of modern and traditional classification models. We report and discuss the preprocessing techniques found in the literature and their most recent variants or applications to address TC tasks in different domains. In order to assess how much the preprocessing affects classification performance, we apply the three top referenced preprocessing techniques (alone or in combination) to four publicly available datasets from different domains. Then, nine machine learning models - including modern Transformers - get the preprocessed text as input. The results presented show that an educated choice on the text preprocessing strategy to employ should be based on the task as well as on the model considered. Outcomes in this survey show that choosing the best preprocessing technique - in place of the worst - can significantly improve accuracy on the classification (up to 25%, as in the case of an XLNet on the IMDB dataset). In some cases, by means of a suitable preprocessing strategy, even a simple Naïve Bayes classifier proved to outperform (i.e., by 2% in accuracy) the best performing Transformer. We found that Transformers and traditional models exhibit a higher impact of the preprocessing on the TC performance. Our main findings are: (1) also on modern pre-trained language models, preprocessing can affect performance, depending on the datasets and on the preprocessing technique or combination of techniques used, (2) in some cases, using a proper preprocessing strategy, simple models can outperform Transformers on TC tasks, (3) similar classes of models exhibit similar level of sensitivity to text preprocessing.",article,en,is_text_preprocessing_still_worth_the_time_2023,,Citations: 136
OA-0587,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),DTCM: Deep Transformer Capsule Mutual Distillation for Multivariate Time Series Classification,Zhiwen Xiao; Xin Xu; Huanlai Xing; Bowen Zhao; Xinhan Wang; Fuhong Song; Rong Qu; Feng Li,2024,IEEE Transactions on Cognitive and Developmental Systems,10.1109/tcds.2024.3370219,https://doi.org/10.1109/tcds.2024.3370219,"This paper proposes a dual-network-based feature extractor, perceptive capsule network (PCapN), for multivariate time series classification (MTSC), including a local feature network (LFN) and a global relation network (GRN). The LFN has two heads (i.e., Head_A and Head_B), each containing two squash CNN blocks and one dynamic routing block to extract the local features from the data and mine the connections among them. The GRN consists of two capsule-based transformer blocks and one dynamic routing block to capture the global patterns of each variable and correlate the useful information of multiple variables. Unfortunately, it is difficult to directly deploy PCapN on mobile devices due to its strict requirement for computing resources. So, this paper designs a lightweight capsule network (LCapN) to mimic the cumbersome PCapN. To promote knowledge transfer from PCapN to LCapN, this paper proposes a deep transformer capsule mutual (DTCM) distillation method. It is targeted and offline, using oneand two-way operations to supervise the knowledge distillation process for the dual-network-based student and teacher models. Experimental results show that the proposed PCapN and DTCM achieve excellent performance on UEA2018 datasets regarding top-1 accuracy.",article,en,dtcm_deep_transformer_capsule_mutual_distillation_for_2024,,Citations: 105
OA-0588,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),An Efficient Human Activity Recognition Using Hybrid Features and Transformer Model,Oumaima Saidani; Majed Alsafyani; Roobaea Alroobaea; Nazik Alturki; Rashid Jahangir; Leila Jamel,2023,IEEE Access,10.1109/access.2023.3314492,https://doi.org/10.1109/access.2023.3314492,"Human activity recognition is a challenging and active research topic in computer science due to its applications in video surveillance, health monitoring, rehabilitation, human-robot interaction, robotics, gesture and posture analysis, and sports. In the past, various studies have utilized manual features to identify human activities and obtained good accuracy. Nonetheless, the performance of such features degraded in complex situations. Therefore, recent research used deep learning (DL) techniques to capture the local features automatically from given activity instances. Though automatic feature extraction overcomes the problems of manual features, there is still a need to enhance the efficiency and accuracy of existing techniques. The motivation behind this research is to improve the efficiency and accuracy of HAR systems. This research proposed a HAR system, which applies data enhancement techniques before capturing robust and discriminative features set from each activity instance. The captured feature set is given to the transformer model for activities recognition using the PAMAP2, UCI HAR, and WISDM datasets. The achieved results revealed that the proposed HAR model outperformed the baseline methods. Specifically, the proposed HAR achieved 98.2% accuracy for PAMAP2 with all instances in 12 activities, 98.6% accuracy for UCI HAR with all instances in 6 activities, 97.3% for WISDM with all instances in 6 activities. The advantage of the proposed hybrid features is the capability to capture both low-level and high-level information from the sensor data, potentially enhancing the discriminative power of the system. In addition, this study employed a transformer a model due to its ability to capture long-range dependencies, which are beneficial in recognizing complex human activities patterns.",article,en,an_efficient_human_activity_recognition_using_hybrid_2023,,Citations: 49
OA-0589,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Transformers in Single Object Tracking: An Experimental Survey,Janani Kugarajeevan; Kokul Thanikasalam; Amirthalingam Ramanan; Subha Fernando,2023,IEEE Access,10.1109/access.2023.3298440,https://doi.org/10.1109/access.2023.3298440,"Single-object tracking is a well-known and challenging research topic in computer vision. Over the last two decades, numerous researchers have proposed various algorithms to solve this problem and achieved promising results. Recently, Transformer-based tracking approaches have ushered in a new era in single-object tracking by introducing new perspectives and achieving superior tracking robustness. In this paper, we conduct an in-depth literature analysis of Transformer tracking approaches by categorizing them into CNN-Transformer based trackers, Two-stream Two-stage fully-Transformer based trackers, and One-stream One-stage fully-Transformer based trackers. In addition, we conduct experimental evaluations to assess their tracking robustness and computational efficiency using publicly available benchmark datasets. Furthermore, we measure their performances on different tracking scenarios to identify their strengths and weaknesses in particular situations. Our survey provides insights into the underlying principles of Transformer tracking approaches, the challenges they encounter, and the future directions they may take.",article,en,transformers_in_single_object_tracking_an_experimental_2023,,Citations: 78
OA-0590,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Transformer-based image and video inpainting: current challenges and future directions,Omar Elharrouss; Rafat Damseh; Abdelkader Nasreddine Belkacem; Elarbi Badidi; Abderrahmane Lakas,2025,Artificial Intelligence Review,10.1007/s10462-024-11075-9,https://doi.org/10.1007/s10462-024-11075-9,"Image inpainting is currently a hot topic within the field of computer vision. It offers a viable solution for various applications, including photographic restoration, video editing, and medical imaging. Deep learning advancements, notably convolutional neural networks (CNNs) and generative adversarial networks (GANs), have significantly enhanced the inpainting task with an improved capability to fill missing or damaged regions in an image or a video through the incorporation of contextually appropriate details. These advancements have improved other aspects, including efficiency, information preservation, and achieving both realistic textures and structures. Recently, Vision Transformers (ViTs) have been exploited and offer some improvements to image or video inpainting. The advent of transformer-based architectures, which were initially designed for natural language processing, has also been integrated into computer vision tasks. These methods utilize self-attention mechanisms that excel in capturing long-range dependencies within data; therefore, they are particularly effective for tasks requiring a comprehensive understanding of the global context of an image or video. In this paper, we provide a comprehensive review of the current image/video inpainting approaches, with a specific focus on Vision Transformer (ViT) techniques, with the goal to highlight the significant improvements and provide a guideline for new researchers in the field of image/video inpainting using vision transformers. We categorized the transformer-based techniques by their architectural configurations, types of damage, and performance metrics. Furthermore, we present an organized synthesis of the current challenges, and suggest directions for future research in the field of image or video inpainting.",article,en,transformerbased_image_and_video_inpainting_current_challenges_2025,,Citations: 33
OA-0591,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),xViTCOS: Explainable Vision Transformer Based COVID-19 Screening Using Radiography,Arnab Kumar Mondal; Arnab Bhattacharjee; Parag Singla; A. P. Prathosh,2021,IEEE Journal of Translational Engineering in Health and Medicine,10.1109/jtehm.2021.3134096,https://doi.org/10.1109/jtehm.2021.3134096,"Objective:Since its outbreak, the rapid spread of COrona VIrus Disease 2019 (COVID-19) across the globe has pushed the health care system in many countries to the verge of collapse. Therefore, it is imperative to correctly identify COVID-19 positive patients and isolate them as soon as possible to contain the spread of the disease and reduce the ongoing burden on the healthcare system. The primary COVID-19 screening test, RT-PCR although accurate and reliable, has a long turn-around time. In the recent past, several researchers have demonstrated the use of Deep Learning (DL) methods on chest radiography (such as X-ray and CT) for COVID-19 detection. However, existing CNN based DL methods fail to capture the global context due to their inherent image-specific inductive bias.Methods:Motivated by this, in this work, we propose the use of vision transformers (instead of convolutional networks) for COVID-19 screening using the X-ray and CT images. We employ a multi-stage transfer learning technique to address the issue of data scarcity. Furthermore, we show that the features learned by our transformer networks are explainable.Results:We demonstrate that our method not only quantitatively outperforms the recent benchmarks but also focuses on meaningful regions in the images for detection (as confirmed by Radiologists), aiding not only in accurate diagnosis of COVID-19 but also in localization of the infected area. The code for our implementation can be found here -https://github.com/arnabkmondal/xViTCOS.Conclusion:The proposed method will help in timely identification of COVID-19 and efficient utilization of limited resources.",article,en,xvitcos_explainable_vision_transformer_based_covid19_screening_2021,,Citations: 114
OA-0592,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Deep Transfer Learning & Beyond: Transformer Language Models in Information Systems Research,Ross Gruetzemacher; David Paradice,2022,ACM Computing Surveys,10.1145/3505245,https://doi.org/10.1145/3505245,"AI is widely thought to be poised to transform business, yet current perceptions of the scope of this transformation may be myopic. Recent progress in natural language processing involving transformer language models (TLMs) offers a potential avenue for AI-driven business and societal transformation that is beyond the scope of what most currently foresee. We review this recent progress as well as recent literature utilizing text mining in top IS journals to develop an outline for how future IS research can benefit from these new techniques. Our review of existing IS literature reveals that suboptimal text mining techniques are prevalent and that the more advanced TLMs could be applied to enhance and increase IS research involving text data, and to enable new IS research topics, thus creating more value for the research community. This is possible because these techniques make it easier to develop very powerful custom systems and their performance is superior to existing methods for a wide range of tasks and applications. Further, multilingual language models make possible higher quality text analytics for research in multiple languages. We also identify new avenues for IS research, like language user interfaces, that may offer even greater potential for future IS research.",article,en,deep_transfer_learning_beyond_transformer_language_models_2022,,Citations: 57
OA-0593,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),An overview of transformers for video anomaly detection,Esma Dilek; Murat Dener,2025,Neural Computing and Applications,10.1007/s00521-025-11218-1,https://doi.org/10.1007/s00521-025-11218-1,"Abstract Transformer is a kind of deep neural network that relies on the technique of self-attention and used initially in the field of natural language processing. Scientists use transformer for computer vision (CV) applications because of its good data representation capabilities. Transformer-based models yield similar performance or surpass other network architectures, including convolutional and recurrent neural networks, in a variety of visual benchmarks. In this work, we investigate the methods for video anomaly detection (VAD) using vision transformer models in the recent literature. The main topics we explore comprise vision transformers used in CV applications with a special focus on VAD methods leveraging transformer architecture. We also briefly present anomaly detection methods based on transformers. Additionally, we address the advantages, challenges and current limitations of the transformer architecture as well as potential solutions to address the technical challenges. In the concluding section of this study, we offer avenues for further investigation concerning the use of vision transformers in VAD tasks.",article,en,an_overview_of_transformers_for_video_anomaly_2025,,Citations: 19
